annual_return,annual_volatility,sharpe_ratio
0.11152349300086038,0.12285365189700653,0.7449798324073299
0.09698228803392285,0.12969632882868812,0.5935579574932023
0.083235879234982,0.14214283952652315,0.44487558744162065
0.15238874767441937,0.14897087962957412,0.8886887692655955
0.11833454673713091,0.1454626999620555,0.6760121100652047
0.15694041835237263,0.19977733869500638,0.6854652246691261
0.10360869405569893,0.187820261770359,0.4451526862310747
0.13510350060586146,0.15272586387791273,0.7536608252409287
0.15991910974489476,0.18752405285498938,0.7461395357804735
0.0998436797212473,0.13282754122041227,0.6011078650379875
0.13054990767174302,0.16855655772614256,0.6558623951691978
0.1285637233898438,0.12192975323131698,0.8903792594731488
0.227580459471607,0.3067726919547418,0.67665885822142
0.08821978238306123,0.12824140766588527,0.5319637675905599
0.13287388551637763,0.14178285068568175,0.7961039361989386
0.1844356662287185,0.21881088986516112,0.7514967208901233
0.11021535737532641,0.11234173817026982,0.8030439874322778
0.16239807385654687,0.15487229033128885,0.9194548201743626
0.11054592321979638,0.15607299836039193,0.5801511098717704
0.16334035110137127,0.18853943518764077,0.7602672139052191
0.09268302731916449,0.1486614342988111,0.48891649446265134
0.19300830862312576,0.21776593358480956,0.7944691154172064
0.12238975780398079,0.15240332088356814,0.6718341648355791
0.11519720971784606,0.1451658505623495,0.655782398884222
0.1520118138872342,0.1763998730994898,0.7483668302458435
0.08377879074242651,0.14260521393195183,0.44724024447563604
0.08897503384282193,0.17902036097187057,0.38529155828068046
0.12845220818566203,0.15806940921893256,0.6861049757923199
0.10900281253347119,0.1734767380475694,0.513053297722635
0.15975828462069389,0.20810934164356631,0.6715618026415227
0.1427551655085643,0.1370579652098176,0.8956441555267683
0.08219930252371098,0.1409669630969449,0.4412331879557884
0.11148397315877084,0.14028034999427844,0.6521510187456915
